ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,ph_Hardness,Solids_Chloramines,TDS_Conductivity,Organic_Carbon_ratio,Potability
0.8904433826622078,0.664545474539161,0.16790164908168825,0.6260665710256288,0.620245482752666,-0.8265145796327519,1.2369278360331242,2.173761933212839,0.8644282975111733,1.1265193341964166,-0.2150074915030165,0.5501375934304039,-0.5532685362709397,0
1.4368612374045164,-0.5016567414109069,-0.37865653795364407,-0.4760988425933918,-0.6510081580647935,-0.37745521408995486,-0.8801486866039882,-2.1997077366992284,0.13633897412232715,0.743327888567776,-0.20304048556961848,-0.2498126966592438,1.4767442836053608,0
-1.0351097164818748,-0.2488777321055362,1.078545806571299,0.25123228257169455,-0.20117513848203253,-1.8844810160431995,-1.8523270545091064,-0.7330124986174659,-1.8563148439357984,-0.9298771352976067,0.6893494910564095,2.7141013506881158,-0.9054021878787553,0
1.1152816769467722,0.27857188138763633,-0.9614040663370933,-1.9213284869052514,-0.8366222906213883,0.5961565393367012,-0.6322098594302531,-0.22872452871466936,0.5654766509061431,1.0514601782326083,0.006609874526127312,-1.092848975349668,-0.4029300516477942,0
0.21671961556374447,-1.0477713037622285,1.579708320469303,0.2554815196811562,-0.2026437830376473,-0.032810354259977074,0.3598054477456491,0.7914220170152256,-0.4064567935097021,-0.46091574583596856,1.0982829744313165,1.3600283215565203,-0.3906745119387744,0
0.04703140216709879,-1.3567712330533879,-0.27692999192021617,-2.6185714981882215,-1.4067297084409587,-1.0252251043154064,0.46529399059842014,0.8401049734377638,-0.6911933313266796,-0.7494861707594702,1.8500107083063442,0.20175652838687502,-0.36303244990826095,0
-0.4973395119000831,-0.3042733390656766,2.7450452326185886,1.7701489983489394,0.8269496080844532,1.134548366576743,-0.8858423213212381,0.5566727518682077,0.5325020467319231,-0.5539726094256304,1.0702051937184331,1.524251242483057,-0.8966396436603985,0
0.22405504885330318,0.6688642922488981,0.6566127781901882,-2.016292786701479,0.04562477600821353,0.5361901225956144,-0.5874729780160916,-0.2287905566310203,-1.8555378051347895,0.5590116907304767,2.343020217900798,0.23658544677467916,-0.3764195206683741,0
-0.27682951272345874,-0.9509280393321274,1.375633337670539,-0.977247204778157,-0.6293869474543933,1.2230716986501182,1.066936987024517,0.6827824348403464,-0.2915164734638305,-0.7351643514528392,1.923330176622019,0.4715608498839298,0.0002996151831956102,0
-1.1646117438129358,-1.9163879875659828,-0.47504738393089957,2.081444647013024,-0.15549529747970434,0.5740056740599095,-0.9730708998494606,-0.6041291435312975,1.1221821530056502,-1.7495967244474735,-1.0663760913198936,-0.694721653133551,-0.39337707685274476,0
-0.3795637565474961,0.11754304866481419,0.0596956828756812,1.0716770253850232,-0.2849823690306264,-0.18732934024925915,0.14840978501551813,0.8623144290334188,1.6167385121607158,-0.2457707578456487,-0.4539728302198324,0.07119686299218671,-0.5204709734315737,0
-2.5423505641777666,0.43856904212628445,1.7112463666887017,1.152704200811227,1.3577259389337817,0.176773480046857,-0.18834585644898919,-2.309351864743415,0.2800929048883366,-1.8725150241286868,0.685682477722347,1.3273823184599698,2.559376890183159,0
0.09045423082927968,0.498132078269303,-0.755179426463665,-0.878224557091483,0.1158352442533453,-1.0968274001901914,-1.9991863283906581,0.3305454480379539,1.4694295177195844,0.34629663810144756,-0.38029822090040544,-0.28637540975743925,-1.3881277986605358,0
2.3818300755319317,-2.7207251469398033,0.2096400316839084,0.7005086349073913,-0.7170374320349121,-0.1912088243486282,-0.47003616677655496,-0.04089627370897206,1.4279430864649691,-0.4310789020051526,-0.21199300063556295,0.21176294742190194,-0.41180221767522707,0
0.25442351720079043,1.3890830188285532,1.5936770310653092,-0.25799319819705796,1.443879782402728,-0.20403074619841446,-1.2844239880471295,-1.4003603768855877,-1.0661314197487675,1.0133757131303507,1.4819986424244629,1.5011568158261062,-0.020966526779133444,0
-1.365070846083468,-0.12131361119312885,-0.15654419522706964,-0.8301124290538282,-0.2784552535990263,0.17629436713077648,-1.0622985914236684,-1.0964651429157402,-0.0911323111177531,-1.1254764287088703,0.20876640727468246,-0.28654630630600353,-0.10735639602868959,0
-2.4038410940938983,-0.4032620136692762,0.5377808458007227,-1.2107282974244744,-1.3056963444451426,0.3693856625379387,-1.6570839928131376,0.46215864424700215,-0.6667391870407361,-2.003522337820625,1.2419323693080293,0.21779015303628413,-1.2507862143316586,0
1.5601477944940354,0.11218181779019203,0.5285328486202493,-0.7937560835268104,-0.16312839670874463,-0.39705430113006995,0.6322512742359531,-2.30303471234132,0.4636720203506019,1.2887722421906789,0.881506731706097,0.6318917669354415,3.5460844452248708,0
-1.212781801303332,-0.01891926970852567,-0.5572749672150531,0.5783417142676265,-0.47318578029321046,-1.1861540878756938,-1.3042154754133035,-0.4351378014954308,0.6093905982214739,-0.9650279102487089,-0.7585267560833796,-0.01304547739424232,-0.7001908961748633,0
0.06531479062808641,1.5168565612162852,1.0828285973501792,-0.28125229016988545,1.4112580332917153,-1.2256073468176774,-1.0233082067757966,-0.015007140250746794,1.5926820647327375,0.90924967472188,1.0359939256699864,1.8967003171945382,-0.7363896577162432,0
-0.06991064235504256,0.4985769570281916,-1.3804331334352218,-1.994407358802767,-0.5022426501312784,-0.46979243511141805,-0.348573197554997,1.345011334358784,-1.0199947652702481,0.21239904945834565,-0.5189083523289403,-1.184457892767122,-0.91602696419606,0
2.557761196536381,-0.7724586829441014,-0.6790685126979817,-1.1870713070673575,-0.7266886217190917,-1.3307003677764029,-1.3318072977821245,0.7743212760871262,0.03732210207446217,1.3212989779405593,-0.1338415558784202,-0.06693408819553498,-1.1840311553441616,0
1.2008309994145487,0.16745694202804137,0.10265820503806616,-1.6647966438509592,-0.4403445159884451,-0.29686714562201694,-0.19991238491681648,-1.1801260863432563,-0.45400109268712385,1.042822995225383,1.1684658066365001,0.1679026712514859,0.6307394059209998,0
-0.28227210080077475,-1.766682685871988,-0.12254956069993586,-1.63130665444694,-1.2515118781178354,1.5080591499687845,-1.069827795068168,0.3426694815011347,-0.3015244234123985,-1.174168111161942,0.8530449857803287,-0.7007792165616309,-0.9099861099961974,0
1.475597793909763,0.5713368706874065,-1.1983894775589983,0.022400322070094517,0.15432569554771264,1.2746626495734892,1.1873077722766134,-1.1990669728413053,-0.23256616213011638,1.5586921587569218,-1.1236648947848136,-1.4140461981616066,1.7333541241377397,0
2.4716389243783983,-0.47390163809752994,0.13613640819092962,-0.15212290603375014,0.17168691739133785,0.3655051879135897,0.635595758556462,-2.0554654768613725,-0.008818722898002236,1.5146543113764275,0.10687448415166043,-0.11621543814112072,2.8493251168770497,0
1.0342184639106544,1.504420016884367,1.0827351794847828,0.7888895616713164,1.2936149766952236,0.6819089509126252,-2.5859205768534808,-1.745798891296918,-0.04048545759395455,1.8236134334497198,0.40777596280778655,0.5078311435046009,-0.8944860544600252,0
-1.4470931488703775,-0.17969727875435795,0.4798420436746925,0.021940840721495422,-0.24972233991484757,-0.2890385360558111,-1.9025518550592846,2.115254444747722,0.6434004067885458,-1.2117194586918818,0.3151832675025674,0.5190222032246481,-1.707323318484613,0
0.146897203946051,-0.544128387356233,0.5665610847111513,-0.9930450109923409,0.41312496794432,0.9357226870989825,0.8833316442042088,-0.9841730388589223,-0.44055066300103113,-0.21364339627693754,1.0806404813038992,-0.007797091831882985,1.2228502895617048,0
0.07566994774198316,-0.431982969984469,-1.898903083363814,-2.4750385421002683,-1.535756145887947,0.0010876276757569865,-1.4214505248769287,1.5142380035236789,-0.11374670414094014,-0.2003540352556322,-1.0192015243360284,-1.7671393986293875,-1.4099152078519426,0
-0.5889416479251872,-2.2596953284803907,-0.17821510102649651,-0.07838719375470031,-0.9230531830483454,1.6445073914508426,-0.1028698161661763,-0.542365802503665,1.7810411611875119,-1.5975210455909568,-0.20513485960870798,-0.7750270166024091,0.1274578935735687,0
-2.493389645893604,-1.2857206141302842,0.30472905395873073,-0.27567826773483606,-1.29309837525336,-1.5406204447423888,-1.4483494211248247,0.8625118939804229,-0.27453490570859745,-2.3180442986704484,0.3250224511910235,1.2893807816716922,-1.2636520246027838,0
-2.3468564174080124,-1.113703398788297,2.3251825076234174,-0.3755747231763738,-0.20074944348814405,0.5061426189787849,0.04599756187141886,-1.010731595625376,-0.40573888986388873,-2.173859082677007,2.256581015810024,1.6132188449858866,0.6394581617911306,0
-0.4214265837671872,-0.6564944018298196,0.49935076083775765,-1.0514463986057911,-0.5241867787935257,0.6341532695563935,0.5625469011710758,-0.5530749708310959,-2.206459366700229,-0.6797979818912762,1.0582194074751359,0.06563641335161904,0.5638560644390479,0
0.1858315053164348,0.7749364678191851,1.5053964366432486,1.9416969849983854,1.1655022375211221,-0.026038479192181503,-1.669799690176217,0.20072212087847227,-0.6088549638094549,0.5885556834686309,0.20595748496869518,1.288511643007249,-1.1750605153217375,0
0.2507856553353557,0.3346609351278897,-1.5169652792736192,-0.5057356779118981,-0.6151978601322893,0.9735854075965465,-0.8881929939704171,0.942886814107106,-0.26164089552485487,0.38325305402396076,-1.2731310269832266,-1.6007617060144814,-1.0285474596139295,0
-0.7584098697712949,2.227081619248266,0.8781978120499782,0.3268095731855679,1.3482125914342762,1.101015351923171,-0.6651518639125756,1.0300994105959373,-1.28435418598192,0.46519617739787755,0.48365058685910556,0.15887987667187967,-0.9549203008252323,0
-0.46345526198083575,-2.1584070902691175,0.41265044951079743,-1.5098645136950046,-1.8264606989979109,1.8584883636947624,-1.41090864275595,1.8336386710928427,0.2890616791994401,-1.4799849327951213,1.3907884336759333,-0.43435559272395186,-1.4711817587785596,0
-0.20451908185993015,1.285005001748296,0.8635039455593144,0.4990425097637097,0.445103764728462,0.4786810482858333,-0.17047456561633145,-0.09984732863171712,1.2428863729647461,0.5264513026719589,0.38246179135768826,0.4335486448352713,-0.2081628254959919,0
2.019241086754277,0.13205051893213215,0.09373528146387253,-0.29158904332039426,-0.13319244147613896,0.0326656807547063,0.47653060506334566,-0.45308383155434745,-0.7704170125237404,1.668442399555904,0.14178579130615812,-0.004683542029188454,0.42512271310220784,0
1.1757946823173455,0.38400993038334563,1.0595169951160925,-0.6372325795927738,1.1781892647316803,1.009265017126317,-0.26595626290453334,-1.5352442078540878,-1.8624706174524672,1.1743392471496163,1.286761624466184,0.33424405265897794,1.0030407832861181,0
1.3907526478414394,2.0260429068641947,0.9725181241803349,-0.44566233583836545,1.0734632524858723,2.049121746478327,0.5318376768405544,-0.46382317502244813,-2.5672716258159953,2.540433474726229,1.053538465672364,-0.12546943668552676,0.46862671811688694,0
-0.07025776324537511,0.27103683210362833,-1.2405374544531758,-1.2417491985684066,-0.8101526479783284,1.5740981148573834,-1.5482130953231106,-0.6664513031054409,-0.42016657803136176,0.08518365048127084,-0.7346942045405912,-1.4928598084498381,-0.7359625566735003,0
-0.6427729721160003,0.08630372595259908,0.7997059579735983,0.28207187377082066,-0.13173971932867595,1.534863560394024,0.43660591604565535,-1.6067771127305246,1.8252592687030595,-0.46993100370341023,0.44372441240487875,-0.06553444374043445,1.734842179979687,0
0.017471518773710597,0.885264712241994,0.41888847607772084,-0.7418604867517034,0.21510919257349395,-1.212598744537128,-1.1560792208550217,1.531029370210102,1.0429185687150104,0.5050608795760588,0.7325356658087767,1.1219179341862886,-1.304322456230872,0
-1.1025946604461392,-2.0894227028384256,0.09574793933185313,0.7193871794066905,-1.4540651839069787,0.1709630222886123,0.13617904561510144,1.402377656729716,1.440403366680805,-1.7909514433572489,-0.3054765187076835,-0.06612447938439206,-0.7296458635996066,0
0.10744350192941814,-2.6318230980799924,0.5209752108330055,-0.7268298315458354,-1.204836061756247,-0.12161624951532024,-0.23844076471687384,-0.1688646294204403,-0.3436523311495635,-1.4487459970411527,0.8237818236910467,0.45947996066936486,-0.20638809715139572,0
1.4972110606392186,-1.1264940464341977,0.012288389575730313,0.38323257624282453,-0.3713158494646859,-0.012225995686162406,-1.2938241331720728,-0.25223420102322014,-1.1343182119245772,0.32689398706035383,-0.24100758246317544,-0.056309570788144025,-0.7834932342951059,0
-1.960562102508899,-1.0016126667996648,0.49085385096784456,0.13949632719452315,-1.0025781316568259,-1.0021758284130948,-0.2891098656623351,-0.7613625162809771,-0.2728378497515433,-1.8832065471068482,0.2628288665105358,1.0260600557532973,0.1752011893637852,0
1.0379976534387754,-0.6940384638270363,-1.2096858117191391,0.20667160394940404,-0.6982473231494075,0.5914650860845863,2.2863151711313976,-0.8959151949461983,1.4617424365950515,0.323490954014487,-1.1797471122759204,-1.2915755690647588,2.116227554139206,0
1.012913687979315,0.3052849098517863,0.2993347900357088,0.7801351387998121,0.67356913867188,0.09007783175426123,0.8207057090419475,-0.2528286318682651,-0.12602089552442083,0.9865829288263259,-0.1750897861141423,0.14915373969122817,0.47561103195625914,0
1.2721011276314218,2.0751294397946274,-1.5090934363555253,0.5493335814642987,0.38971026876881837,-1.0688179522236128,-1.995225207788441,0.7510130622901818,2.0438931853398947,2.455424428489055,-1.4915026738219483,-1.136974067144905,-1.4928005590118858,0
0.9631655357575216,-0.3398109392728233,-1.0201405772985934,-2.3327958618346507,-0.7052052140133802,0.4561094734799264,0.8592781586744248,-1.125589298863849,-0.011722211143364176,0.5103194784733239,0.2704922413464915,-1.1060367974349954,1.3801881539176744,0
0.5797885416807039,1.0820479342646139,-1.0915468456453954,0.0751007357851367,0.33519130713962725,0.22262293976088715,-2.5714157326098426,-0.20762402191033066,0.3513537603712505,1.1245564723840906,-1.0466788860630907,-1.1067336981200453,-1.556225590723524,0
-2.5824947467067116,0.582370919226745,-0.07406449276784484,0.9979759714383887,0.41004481897041417,-0.9460308866825764,1.1666941166473916,1.024856876917949,-1.5421794365585433,-1.8667382545609854,-0.5264936280124181,0.3718668552177359,-0.1269777475748757,0
0.09212925882180589,2.3286608670473865,-0.9033745192062794,1.3176194364085787,0.6702404437344717,-1.7572683367593809,0.8409158581779411,1.0016431445918574,0.8228688164542957,1.4026338657696251,-1.1935197371167956,-0.07281641947937303,-0.26339001855153343,0
-0.12375022119888054,-2.051678301137318,0.9006051766143237,-0.07907312059574212,-0.7254784927002528,-1.0957405340552822,1.2268695676099615,0.9484205127666776,-0.1890165413037492,-1.2396770212440802,0.738111635503702,1.5604027730573788,-0.06224824285414599,0
1.055406188955526,1.2560394783811772,1.1015115482421602,0.4535330460056074,0.956834879475391,0.055378651247634476,0.5689466422808436,0.43366975469369595,-0.26102854363172806,1.673383092393961,0.5941181234510466,0.8747720517599076,-0.11138598531995533,0
2.2938817050640647,0.7643120621042334,0.930324795456468,1.2475078202400984,0.9640947936791252,-0.5749878960784625,-2.4123052671381795,-0.4349249503340021,-0.902480710207564,2.409593402008208,0.09596190435839892,1.1492918250674584,-1.3914786345384171,0
0.2240795497102404,0.4312281759145178,0.5596685379737083,1.7604836077662676,0.7674661255447297,-0.8277664989366399,-0.8849556953345199,0.08627089647960128,0.5801579926545826,0.4185128188334189,-0.33347431332313837,0.9628330915699514,-0.7053051737842948,0
-0.3851496622528804,0.24087190765822036,-0.4993369983065718,-0.7271843389806391,-0.20161006937301693,0.6876988795382504,0.6517089009557052,-1.2905207440950568,-0.555726540084406,-0.1858281499978031,-0.19566853396980363,-0.7488073570732523,1.4383249547882804,0
-0.2882983986096469,-1.5255540440347448,-1.3352398939544494,-2.51395359422974,-2.5326926739415128,0.1272364242911417,0.26067510462915394,-0.1387734429185264,-0.20834276376768301,-1.0491360762423954,-0.06625337490716596,-1.2940633185209045,0.06456541034809445,0
-1.4228816175769945,-1.4052644051483643,1.9205695864046308,-0.05724745324997827,-0.3796349483237547,0.9287530930522001,1.198753500503155,-0.20344775880564417,-0.9552483553035122,-1.688242974815762,1.6122124475802473,1.0275741347576326,0.6596962035118864,0
-0.09898170747435002,-1.3905775482822342,-0.379442323281637,-1.6639212345618926,-1.5817349117989499,0.14945723902896862,1.2197491111055223,-0.6952822119820091,-1.7872256636444896,-0.8595389879825326,0.5597493527971289,-0.46914787999261326,1.1326988979431134,0
-0.6868423241276758,0.07318853753312356,2.0539789691794454,0.6778985149178024,1.235923215562915,-0.8674800240204673,1.7484456548230929,-1.5682338038631611,0.3026891684762046,-0.511124115485283,1.2028108577964929,2.577899648662144,2.83610138929591,0
-0.5712260662483515,-0.12285631172421357,0.997460335102904,-0.05071973736295082,-0.4016257342804237,0.25927391004089423,1.524273147004307,-0.3476752144377059,0.7065465275602795,-0.5181793421089774,0.8045989732224555,0.6631245416530105,0.9807852846550548,0
-0.697398557827208,-1.2143842234133129,-0.8121545588351481,0.20695925857643113,-0.7681306612753226,-1.2864601983643507,-0.6490771513441551,0.17059672287618569,-0.6628154917085933,-1.145738168256387,-0.8505818372098741,-0.24878632929968478,-0.61555114835214,0
0.7585487438789337,-0.6139080402507927,0.9548127669334794,1.3158071013981543,0.009842355548449505,-0.39520821437170867,0.4673641356638561,0.9610491588436665,-0.8006234641133255,0.17991848955176887,0.08572941635687052,1.040644658771564,-0.4153054231226985,0
1.7681702804879056,0.23132777027569748,-1.0466822127331852,-1.0050167212337053,-0.1891979616879902,0.06938795710112013,-0.08580036161225249,-0.18068654941510037,-0.27439748413708354,1.5450420435404575,-0.6271534559682326,-1.0264155924015868,-0.11001221468255536,0
0.7854709797198492,0.19277594957490757,0.8610655410965417,0.04543977742954993,0.274222669734941,1.2477003725776932,0.5307763909528634,-0.009030848477178603,0.41816220732346043,0.7275998602045134,0.6280199566498555,0.08659294584191164,0.13286699318789305,0
0.5694180594425811,0.31056328674154715,0.5909494589584235,0.5269656093229639,0.11250070952840886,0.5307265505802842,0.48495410456780097,1.2667109468727544,0.24493031065065018,0.6286631695058231,0.15527233259929912,0.18575421493887112,-0.5318641724050708,0
-1.4707973907649086,0.8915072044003228,0.1387199175360151,-0.6917781964975634,-0.6112420936223992,-0.5307540995489354,1.113414471599988,-0.797624535586189,-0.7227385024263777,-0.8029889808662306,0.41909117357419207,0.3337469207647326,1.1717630107315624,0
-0.5958754163661703,-0.08681378260063824,-0.9924551480555128,-1.006205979561737,-0.22216223284922376,1.3524390739789631,0.08301598759037805,-0.3767563691066053,-0.5550384816495391,-0.5191077273663584,-0.5688645299163421,-1.2800624930470585,0.12261754105827137,0
